DATE_TIME,LATITUDE,LONGITUDE,GEOHASH,MINIMUM_SPEED,MAXIMUM_SPEED,AVERAGE_SPEED,NUMBER_OF_VEHICLES,WEATHER,IS_HOLIDAY,IS_PEAK_HOUR,IS_WEEKEND,SEASON
2024-02-01 00:00:00,40.8554077148438,29.2840576171875,sxkb6m,,125.0,65.0,251.0,Cloudy,0.0,0.0,1.0,Winter
2024-10-01 00:00:00,41.0311889648438,28.8775634765625,sxk93j,2.0,53.0,23.0,47.0,Rainy,0.0,0.0,1.0,
2024-11-01 00:00:00,,28.1304931640625,sxk40n,70.0,125.0,96.0,17.0,Snowy,0.0,0.0,1.0,
2024-06-01 00:00:00,,28.0865478515625,sx7fpp,,99.0,99.0,1.0,Cloudy,0.0,,,Winter
2024-12-01 01:00:00,,28.7457275390625,sxk6qh,19.0,34.0,28.0,4.0,Snowy,0.0,0.0,1.0,
2024-09-01 00:00:00,40.9432983398438,,sxk8yj,39.0,77.0,59.0,,Cloudy,0.0,0.0,1.0,Winter
2024-04-01 02:00:00,40.9762573242188,29.0533447265625,,4.0,58.0,24.0,22.0,Rainy,0.0,0.0,1.0,Winter
2024-04-01 00:00:00,40.9268188476563,29.1522216796875,sxk8z6,6.0,108.0,55.0,309.0,Snowy,0.0,0.0,1.0,Winter
2024-07-01 01:00:00,41.0751342773438,29.0203857421875,sxk9sm,2.0,120.0,38.0,162.0,Sunny,0.0,0.0,1.0,Winter
2024-10-01 00:00:00,41.0311889648438,28.9434814453125,,2.0,57.0,21.0,40.0,Sunny,0.0,0.0,1.0,Winter
2024-05-01 02:00:00,41.2344360351563,29.0313720703125,sxkdsd,25.0,97.0,53.0,4.0,Snowy,0.0,0.0,1.0,Winter
2024-09-01 02:00:00,41.2014770507813,,sxk66u,101.0,101.0,101.0,1.0,Cloudy,0.0,0.0,1.0,Winter
2024-09-01 02:00:00,,28.7786865234375,sxk3wy,,,44.0,1.0,Cloudy,0.0,0.0,1.0,
2024-05-01 01:00:00,,28.8226318359375,sxk6rv,50.0,139.0,88.0,100.0,Cloudy,0.0,0.0,1.0,
2024-09-01 01:00:00,41.1080932617188,,sxkcue,83.0,,92.0,2.0,Cloudy,0.0,,1.0,
2024-12-01 01:00:00,41.0037231445313,29.0972900390625,sxk9q0,8.0,145.0,49.0,80.0,Sunny,1.0,0.0,,Winter
2024-10-01 01:00:00,40.9817504882813,28.8006591796875,sxk3pk,13.0,89.0,58.0,22.0,Sunny,0.0,0.0,1.0,Winter
2024-04-01 01:00:00,41.0476684570313,28.8336181640625,sxk980,5.0,67.0,,52.0,Snowy,0.0,0.0,1.0,Winter
2024-10-01 01:00:00,41.0751342773438,28.8336181640625,sxk98j,49.0,84.0,68.0,9.0,Sunny,0.0,,,
2024-02-01 00:00:00,41.0256958007813,29.1082763671875,sxk9qk,2.0,82.0,30.0,77.0,Snowy,0.0,0.0,1.0,Winter
2024-11-01 02:00:00,41.0092163085938,29.2071533203125,,9.0,,34.0,45.0,Cloudy,,,1.0,Winter
2024-04-01 00:00:00,41.1080932617188,29.0863037109375,,,590.0,37.0,19.0,Rainy,0.0,0.0,1.0,Winter
2024-06-01 01:00:00,,,sxk3bs,,140.0,73.0,33.0,Cloudy,0.0,0.0,,Winter
2024-06-01 01:00:00,,28.8555908203125,sxk9b8,53.0,101.0,72.0,17.0,Snowy,0.0,0.0,1.0,Winter
2024-11-01 02:00:00,40.9542846679688,29.1082763671875,sxk8yr,7.0,115.0,42.0,27.0,Cloudy,0.0,0.0,1.0,Winter
2024-02-01 02:00:00,41.0586547851563,28.9434814453125,sxk9dd,6.0,,47.0,18.0,Sunny,0.0,0.0,1.0,Winter
2024-11-01 00:00:00,41.1904907226563,,sxk664,22.0,121.0,82.0,19.0,Snowy,0.0,0.0,1.0,Winter
2024-03-01 00:00:00,,28.7786865234375,sxk3ny,2.0,46.0,19.0,48.0,Cloudy,0.0,0.0,1.0,Winter
2024-01-01 01:00:00,41.1520385742188,28.1414794921875,sxk407,72.0,126.0,98.0,11.0,Rainy,0.0,0.0,1.0,Winter
2024-10-01 02:00:00,41.0531616210938,,sxk3w1,42.0,88.0,58.0,6.0,Cloudy,0.0,0.0,1.0,Winter
2024-08-01 02:00:00,41.0531616210938,29.2950439453125,sxkcd9,53.0,,64.0,2.0,Snowy,1.0,0.0,1.0,Winter
2024-04-01 02:00:00,40.8883666992188,29.3280029296875,,,137.0,71.0,39.0,Snowy,1.0,0.0,1.0,Winter
2024-02-01 02:00:00,40.9982299804688,29.1851806640625,sxkc0p,23.0,58.0,41.0,3.0,Snowy,0.0,,1.0,Winter
2024-11-01 02:00:00,41.0421752929688,28.8446044921875,sxk92r,76.0,66.0,26.0,37.0,Rainy,0.0,0.0,1.0,Winter
2024-04-01 02:00:00,40.8334350585938,29.3280029296875,sxkb73,16.0,153.0,70.0,79.0,Snowy,,0.0,1.0,Winter
2024-10-01 00:00:00,41.1849975585938,29.0423583984375,,8.0,59.0,33.0,24.0,Cloudy,,0.0,1.0,Winter
2024-08-01 02:00:00,40.9158325195313,29.3170166015625,sxkbg0,,134.0,69.0,42.0,Snowy,0.0,0.0,1.0,Winter
2024-07-01 02:00:00,41.1300659179688,28.8006591796875,sxk3zr,60.0,181.0,94.0,60.0,Sunny,0.0,0.0,1.0,Winter
2024-08-01 01:00:00,41.1080932617188,29.0863037109375,sxk9vg,7.0,57.0,,12.0,Cloudy,0.0,0.0,1.0,Winter
2024-05-01 00:00:00,41.0531616210938,28.9544677734375,sxk9dc,116.0,106.0,32.0,340.0,Sunny,0.0,0.0,1.0,Winter
2024-01-01 02:00:00,41.2399291992188,28.8006591796875,sxk6x7,44.0,146.0,91.0,81.0,Cloudy,0.0,0.0,1.0,Winter
2024-11-01 01:00:00,41.1355590820313,29.0643310546875,sxkdj2,14.0,59.0,42.0,8.0,Cloudy,0.0,0.0,1.0,Winter
2024-04-01 02:00:00,40.9103393554688,29.3389892578125,sxkbex,16.0,98.0,,7.0,Snowy,0.0,0.0,1.0,Winter
2024-09-01 00:00:00,40.9158325195313,29.2950439453125,sxkbf8,3.0,64.0,28.0,96.0,Rainy,0.0,0.0,1.0,Winter
2024-08-01 01:00:00,41.2234497070313,29.0863037109375,sxkdtb,61.0,113.0,91.0,26.0,Snowy,0.0,0.0,1.0,Winter
2024-08-01 00:00:00,41.1795043945313,29.0423583984375,sxkdkb,80.0,70.0,39.0,12.0,Cloudy,0.0,0.0,,Winter
2024-10-01 01:00:00,41.0751342773438,29.0753173828125,sxk9tt,10.0,56.0,30.0,19.0,Cloudy,0.0,0.0,1.0,Winter
2024-06-01 00:00:00,40.9872436523438,28.7677001953125,sxk3nt,2.0,103.0,37.0,238.0,Cloudy,0.0,,1.0,Winter
2024-07-01 02:00:00,,28.8446044921875,sxk9br,38.0,61.0,49.0,4.0,Sunny,0.0,0.0,1.0,Winter
2024-07-01 00:00:00,41.0696411132813,29.0423583984375,sxk9su,4.0,51.0,21.0,30.0,Sunny,0.0,0.0,1.0,Winter
2024-05-01 02:00:00,,29.0643310546875,sxk9m6,330.0,1080.0,71.0,70.0,Rainy,1.0,,1.0,Winter
2024-08-01 01:00:00,41.0311889648438,28.6798095703125,sxk3kt,4.0,81.0,42.0,60.0,Sunny,0.0,0.0,1.0,Winter
2024-12-01 02:00:00,41.2728881835938,28.6029052734375,,87.0,89.0,88.0,2.0,Cloudy,0.0,0.0,1.0,Winter
2024-09-01 01:00:00,40.9762573242188,28.7237548828125,sxk3je,4.0,41.0,19.0,20.0,Cloudy,0.0,0.0,1.0,Winter
2024-10-01 02:00:00,41.2124633789063,29.0863037109375,sxkdmy,91.0,109.0,99.0,8.0,Snowy,0.0,0.0,1.0,Winter
2024-06-01 02:00:00,41.1959838867188,28.8665771484375,sxkd2g,61.0,135.0,90.0,48.0,Cloudy,0.0,0.0,1.0,Winter
2024-06-01 01:00:00,,29.0533447265625,,,50.0,26.0,,Sunny,0.0,0.0,1.0,Winter
2024-07-01 00:00:00,41.1080932617188,28.8446044921875,sxk9b7,,78.0,61.0,13.0,Cloudy,0.0,0.0,1.0,
2024-12-01 02:00:00,40.8663940429688,29.3829345703125,sxkbkx,31.0,129.0,70.0,30.0,Sunny,0.0,0.0,1.0,Winter
2024-02-01 00:00:00,41.0696411132813,28.8006591796875,sxk3xk,12.0,73.0,46.0,5.0,,0.0,0.0,1.0,Winter
2024-01-01 01:00:00,40.9982299804688,28.8446044921875,sxk90r,4.0,61.0,,49.0,,0.0,0.0,1.0,Winter
2024-03-01 02:00:00,40.8279418945313,29.3499755859375,sxkb7b,25.0,156.0,85.0,54.0,Snowy,0.0,0.0,1.0,Winter
2024-06-01 00:00:00,41.0916137695313,29.2840576171875,sxkcf2,63.0,128.0,92.0,69.0,Cloudy,0.0,0.0,1.0,Winter
2024-03-01 01:00:00,41.1630249023438,28.4490966796875,sxk4pm,52.0,77.0,64.0,,Sunny,0.0,0.0,1.0,
2024-01-01 01:00:00,41.0147094726563,29.2730712890625,sxkc64,55.0,157.0,91.0,72.0,Sunny,,0.0,1.0,Winter
2024-06-01 00:00:00,41.1190795898438,29.0533447265625,sxk9vj,16.0,47.0,34.0,3.0,Cloudy,0.0,0.0,1.0,Winter
2024-02-01 01:00:00,41.0861206054688,28.7786865234375,sxk3wz,4.0,125.0,60.0,11.0,Sunny,0.0,0.0,1.0,Winter
2024-07-01 02:00:00,41.0641479492188,,sxk1se,28.0,95.0,59.0,25.0,Cloudy,0.0,0.0,1.0,Winter
2024-08-01 01:00:00,41.1135864257813,28.1085205078125,sx7czs,112.0,102.0,102.0,1.0,Cloudy,0.0,0.0,1.0,Winter
2024-07-01 00:00:00,41.0696411132813,29.0643310546875,sxk9tk,9.0,55.0,32.0,12.0,Rainy,0.0,0.0,1.0,Winter
2024-12-01 01:00:00,41.1080932617188,29.4268798828125,,64.0,84.0,,3.0,Sunny,1.0,0.0,1.0,Winter
2024-03-01 00:00:00,40.9103393554688,29.3389892578125,,23.0,96.0,64.0,13.0,Rainy,0.0,0.0,1.0,Winter
2024-07-01 01:00:00,41.0311889648438,28.8885498046875,sxk93m,2.0,64.0,25.0,23.0,Snowy,,,1.0,Winter
2024-04-01 00:00:00,41.0751342773438,,sxk9wm,33.0,,88.0,66.0,,0.0,0.0,1.0,Winter
2024-12-01 01:00:00,41.1465454101563,28.1414794921875,sxk406,78.0,78.0,78.0,,Rainy,0.0,0.0,1.0,Winter
2024-11-01 00:00:00,41.0092163085938,29.0203857421875,,3.0,84.0,,44.0,Cloudy,0.0,0.0,1.0,Winter
2024-11-01 01:00:00,40.9378051757813,29.3280029296875,sxkbgk,4.0,154.0,79.0,241.0,Rainy,0.0,0.0,1.0,Winter
2024-11-01 01:00:00,40.9872436523438,29.1851806640625,sxkc0j,11.0,167.0,74.0,,Snowy,1.0,0.0,1.0,Winter
2024-02-01 02:00:00,41.2344360351563,28.8885498046875,sxkd96,37.0,,91.0,50.0,Sunny,0.0,0.0,1.0,Winter
2024-05-01 02:00:00,41.0037231445313,,sxk962,6.0,97.0,34.0,41.0,Snowy,0.0,,1.0,Winter
2024-12-01 01:00:00,41.0861206054688,28.3721923828125,sxk1tx,70.0,126.0,96.0,15.0,Rainy,0.0,,1.0,Winter
2024-08-01 01:00:00,,29.3389892578125,sxkb79,32.0,135.0,82.0,70.0,Snowy,0.0,0.0,1.0,Winter
2024-07-01 01:00:00,41.0861206054688,28.9544677734375,sxk9dz,2.0,80.0,33.0,49.0,Snowy,,0.0,1.0,Winter
2024-03-01 01:00:00,,29.2071533203125,sxkbbx,22.0,,34.0,3.0,Rainy,,0.0,1.0,Winter
2024-08-01 02:00:00,40.9048461914063,,sxkbdn,12.0,93.0,58.0,47.0,Snowy,0.0,0.0,1.0,Winter
2024-05-01 01:00:00,41.2124633789063,28.7237548828125,sxk6mw,38.0,65.0,51.0,9.0,Snowy,1.0,,1.0,Winter
2024-06-01 01:00:00,,28.0535888671875,sx7fw3,61.0,83.0,69.0,5.0,Cloudy,0.0,0.0,1.0,Winter
2024-12-01 02:00:00,41.0971069335938,29.0423583984375,,21.0,,42.0,6.0,Cloudy,0.0,0.0,1.0,Winter
2024-07-01 01:00:00,40.9652709960938,28.8116455078125,sxk3p9,22.0,88.0,61.0,,Rainy,0.0,0.0,1.0,
2024-04-01 00:00:00,41.1520385742188,29.5916748046875,sxm417,8.0,118.0,,3.0,Snowy,0.0,0.0,1.0,Winter
2024-02-01 01:00:00,41.0971069335938,28.9215087890625,sxk9f1,,141.0,87.0,119.0,Cloudy,0.0,0.0,1.0,Winter
2024-12-01 00:00:00,41.0421752929688,28.8336181640625,sxk92p,4.0,71.0,29.0,71.0,Rainy,0.0,0.0,1.0,
2024-06-01 01:00:00,40.8114624023438,29.3719482421875,sxkbhm,,135.0,81.0,,Sunny,0.0,0.0,1.0,Winter
2024-04-01 01:00:00,41.0092163085938,28.8775634765625,sxk931,5.0,70.0,33.0,,,0.0,,1.0,Winter
2024-03-01 02:00:00,40.7949829101563,29.4049072265625,sxkbj4,139.0,129.0,79.0,21.0,Sunny,1.0,0.0,1.0,Winter
2024-07-01 02:00:00,41.1904907226563,28.4600830078125,sxk4rd,95.0,150.0,116.0,4.0,Snowy,1.0,0.0,1.0,Winter
2024-04-01 00:00:00,41.1795043945313,,sxk6r8,65.0,165.0,95.0,111.0,Cloudy,0.0,0.0,1.0,Winter
2024-10-01 02:00:00,41.0531616210938,29.0643310546875,sxk9t3,,530.0,36.0,6.0,Rainy,,0.0,1.0,Winter
2024-12-01 02:00:00,40.8773803710938,29.2401123046875,sxkb93,3.0,117.0,39.0,,,0.0,0.0,1.0,Winter
2024-04-01 01:00:00,41.0421752929688,28.8665771484375,sxk92z,2.0,55.0,23.0,40.0,Snowy,0.0,0.0,1.0,
2024-11-01 02:00:00,40.9542846679688,29.0972900390625,sxk8yp,1.0,72.0,32.0,55.0,Cloudy,0.0,0.0,1.0,Winter
2024-12-01 00:00:00,40.9213256835938,29.2071533203125,sxkbb9,6.0,139.0,45.0,120.0,Sunny,0.0,0.0,1.0,Winter
2024-12-01 01:00:00,,29.2071533203125,sxkbbx,22.0,,34.0,3.0,Rainy,0.0,0.0,1.0,Winter
2024-06-01 01:00:00,41.1685180664063,28.1195068359375,sx7fpy,62.0,138.0,93.0,18.0,Sunny,0.0,0.0,,Winter
2024-03-01 00:00:00,40.8993530273438,29.1961669921875,,6.0,44.0,25.0,23.0,,0.0,0.0,1.0,Winter
2024-02-01 01:00:00,,28.1304931640625,sxk40n,76.0,160.0,100.0,13.0,Sunny,0.0,0.0,1.0,
2024-03-01 01:00:00,41.1959838867188,,sxk6k7,420.0,550.0,47.0,2.0,Sunny,0.0,0.0,1.0,Winter
2024-09-01 02:00:00,,29.1302490234375,sxk9qc,4.0,55.0,26.0,11.0,Snowy,,0.0,1.0,Winter
2024-03-01 02:00:00,41.0366821289063,29.0643310546875,sxk9mq,,43.0,25.0,10.0,Snowy,0.0,0.0,1.0,Winter
2024-04-01 01:00:00,41.0092163085938,28.7677001953125,sxk3q9,1.0,44.0,24.0,13.0,Cloudy,0.0,0.0,1.0,Winter
2024-10-01 02:00:00,40.8773803710938,29.3060302734375,sxkbdc,7.0,141.0,77.0,,Sunny,0.0,0.0,1.0,Winter
2024-02-01 02:00:00,41.1904907226563,28.7347412109375,sxk6mf,,53.0,34.0,9.0,,0.0,0.0,1.0,
2024-01-01 00:00:00,,28.9654541015625,sxkd50,11.0,60.0,39.0,10.0,Sunny,1.0,0.0,,
2024-04-01 00:00:00,41.1575317382813,28.8116455078125,sxk6ps,65.0,163.0,95.0,108.0,Sunny,,0.0,1.0,Winter
2024-12-01 02:00:00,40.8609008789063,29.3280029296875,sxkb7q,50.0,120.0,,16.0,Cloudy,0.0,0.0,1.0,Winter
2024-09-01 01:00:00,40.8389282226563,29.4158935546875,sxkbm6,53.0,147.0,94.0,112.0,Cloudy,0.0,,1.0,Winter
2024-01-01 02:00:00,41.0202026367188,28.8775634765625,sxk935,7.0,80.0,35.0,29.0,Cloudy,,0.0,1.0,Winter
2024-02-01 02:00:00,41.0476684570313,29.1192626953125,sxk9w8,45.0,189.0,,,Rainy,0.0,0.0,,Winter
2024-02-01 01:00:00,40.8773803710938,29.3280029296875,sxkbe3,34.0,55.0,44.0,7.0,Snowy,0.0,0.0,1.0,Winter
2024-05-01 00:00:00,40.9048461914063,29.3719482421875,sxkbsq,7.0,,45.0,18.0,Cloudy,0.0,0.0,1.0,Winter
2024-01-01 00:00:00,,,sxk45c,,129.0,79.0,16.0,Sunny,,0.0,1.0,Winter
2024-08-01 01:00:00,,28.9215087890625,sxk94p,6.0,86.0,36.0,22.0,Snowy,1.0,0.0,1.0,Winter
2024-01-01 01:00:00,,28.1634521484375,sxk1bz,63.0,168.0,98.0,17.0,Snowy,0.0,,1.0,Winter
2024-09-01 02:00:00,41.0421752929688,29.1192626953125,sxk9qx,44.0,178.0,94.0,122.0,Snowy,0.0,0.0,1.0,Winter
2024-01-01 02:00:00,,29.2840576171875,sxkc62,66.0,154.0,,33.0,Sunny,0.0,0.0,1.0,Winter
2024-10-01 02:00:00,40.9103393554688,29.1632080078125,sxk8xx,1.0,63.0,29.0,29.0,Snowy,0.0,0.0,1.0,Winter
2024-04-01 00:00:00,41.1849975585938,28.6907958984375,sxk6kc,2.0,101.0,38.0,23.0,Snowy,1.0,,1.0,Winter
2024-05-01 00:00:00,41.0421752929688,28.7567138671875,sxk3qr,11.0,81.0,41.0,49.0,Rainy,0.0,0.0,1.0,Winter
2024-04-01 00:00:00,,28.4600830078125,sxk1rw,27.0,98.0,64.0,5.0,Rainy,0.0,,1.0,
2024-11-01 02:00:00,,29.0533447265625,,12.0,69.0,38.0,14.0,Rainy,0.0,0.0,1.0,Winter
2024-03-01 02:00:00,40.9872436523438,28.7786865234375,,6.0,133.0,63.0,81.0,Cloudy,0.0,0.0,1.0,Winter
2024-12-01 01:00:00,40.9982299804688,29.2401123046875,sxkc1r,45.0,45.0,45.0,1.0,Rainy,0.0,0.0,,Winter
2024-09-01 00:00:00,41.2289428710938,29.0643310546875,sxkdt3,70.0,168.0,93.0,85.0,Snowy,0.0,0.0,1.0,Winter
2024-04-01 00:00:00,41.0586547851563,28.8116455078125,,6.0,133.0,68.0,398.0,,0.0,0.0,1.0,Winter
2024-01-01 02:00:00,41.0531616210938,,sxk3w1,42.0,88.0,58.0,6.0,Cloudy,0.0,0.0,1.0,Winter
2024-07-01 02:00:00,41.0531616210938,28.9984130859375,sxk9ec,4.0,52.0,25.0,26.0,Snowy,0.0,0.0,1.0,Winter
2024-10-01 02:00:00,41.1520385742188,29.6026611328125,sxm41e,7.0,112.0,71.0,3.0,Cloudy,0.0,0.0,1.0,
2024-06-01 00:00:00,41.1026000976563,28.8775634765625,sxk9c4,5.0,67.0,36.0,39.0,,0.0,0.0,1.0,Winter
2024-01-01 01:00:00,41.2014770507813,,sxk6ms,10.0,78.0,48.0,13.0,Snowy,0.0,0.0,1.0,Winter
2024-10-01 02:00:00,40.9652709960938,,sxkc53,42.0,117.0,74.0,,Rainy,,0.0,1.0,Winter
2024-03-01 02:00:00,41.2893676757813,28.0096435546875,sx7fvk,62.0,93.0,71.0,7.0,Cloudy,0.0,0.0,1.0,Winter
2024-11-01 00:00:00,41.0202026367188,28.8006591796875,sxk3r7,4.0,58.0,22.0,45.0,Cloudy,0.0,0.0,,Winter
2024-08-01 00:00:00,40.9597778320313,29.2291259765625,sxkc10,32.0,47.0,37.0,5.0,Rainy,,0.0,1.0,Winter
2024-11-01 02:00:00,41.0202026367188,29.0753173828125,sxk9me,4.0,104.0,52.0,47.0,Snowy,0.0,0.0,1.0,Winter
2024-01-01 02:00:00,,29.1302490234375,sxk9wc,98.0,98.0,98.0,2.0,,1.0,0.0,1.0,Winter
2024-08-01 02:00:00,40.9872436523438,29.1632080078125,sxk9pt,140.0,720.0,30.0,7.0,,0.0,0.0,1.0,Winter
2024-12-01 00:00:00,41.2619018554688,28.6029052734375,sxk6dz,109.0,115.0,111.0,2.0,Snowy,0.0,0.0,1.0,Winter
2024-12-01 01:00:00,41.1026000976563,29.0753173828125,sxk9vd,58.0,58.0,58.0,1.0,Rainy,0.0,0.0,1.0,Winter
2024-08-01 02:00:00,41.1465454101563,28.4710693359375,sxk4pf,42.0,,82.0,9.0,Sunny,0.0,0.0,1.0,Winter
2024-02-01 01:00:00,40.9927368164063,28.7786865234375,sxk3ny,2.0,50.0,21.0,34.0,Rainy,1.0,,1.0,Winter
2024-06-01 02:00:00,41.0202026367188,29.2730712890625,sxkc65,63.0,169.0,94.0,34.0,Rainy,1.0,,1.0,Winter
2024-10-01 00:00:00,40.9597778320313,29.3280029296875,sxkc52,11.0,,76.0,54.0,Rainy,0.0,0.0,1.0,Winter
2024-08-01 01:00:00,41.0586547851563,,sxk3s6,3.0,74.0,40.0,48.0,,,0.0,1.0,Winter
2024-08-01 02:00:00,,,,63.0,118.0,81.0,,Sunny,0.0,0.0,1.0,Winter
2024-02-01 02:00:00,41.1904907226563,29.0423583984375,sxkdkf,25.0,55.0,,5.0,,0.0,0.0,1.0,
2024-05-01 00:00:00,41.0696411132813,29.0643310546875,sxk9tk,9.0,55.0,32.0,12.0,Rainy,0.0,0.0,1.0,Winter
2024-05-01 00:00:00,41.0476684570313,28.9764404296875,,6.0,44.0,19.0,28.0,Sunny,,0.0,1.0,Winter
2024-09-01 01:00:00,40.9762573242188,28.8555908203125,sxk90e,9.0,,55.0,40.0,Rainy,0.0,0.0,1.0,Winter
2024-06-01 00:00:00,41.0531616210938,28.8555908203125,sxk989,4.0,,48.0,248.0,Cloudy,0.0,0.0,1.0,Winter
2024-12-01 00:00:00,41.2289428710938,28.8446044921875,sxkd83,54.0,123.0,86.0,110.0,Snowy,,0.0,1.0,Winter
2024-09-01 00:00:00,41.2069702148438,29.0203857421875,sxkdkm,,66.0,37.0,5.0,Rainy,0.0,,1.0,Winter
2024-10-01 01:00:00,,28.7786865234375,sxk3wb,14.0,75.0,33.0,23.0,Sunny,,0.0,1.0,Winter
2024-04-01 02:00:00,41.0586547851563,28.6578369140625,sxk3s4,9.0,156.0,76.0,46.0,,0.0,0.0,,Winter
2024-05-01 02:00:00,41.1904907226563,28.6688232421875,sxk6k6,42.0,85.0,57.0,,Cloudy,0.0,0.0,1.0,Winter
2024-06-01 01:00:00,41.2454223632813,28.7017822265625,sxk6th,50.0,150.0,90.0,63.0,Sunny,0.0,0.0,1.0,Winter
2024-11-01 02:00:00,41.0641479492188,29.0313720703125,sxk9se,1.0,62.0,31.0,17.0,Rainy,0.0,,1.0,Winter
2024-09-01 00:00:00,41.0476684570313,29.0533447265625,sxk9t0,2.0,,18.0,40.0,Rainy,,0.0,1.0,Winter
2024-11-01 01:00:00,41.0586547851563,28.7457275390625,,12.0,,68.0,51.0,Rainy,1.0,0.0,1.0,Winter
2024-10-01 00:00:00,41.0037231445313,29.1192626953125,sxk9q8,8.0,150.0,82.0,,Snowy,0.0,0.0,1.0,Winter
2024-04-01 02:00:00,41.0696411132813,28.9544677734375,sxk9du,50.0,1400.0,72.0,70.0,Sunny,0.0,0.0,1.0,Winter
2024-04-01 01:00:00,41.0971069335938,28.9874267578125,sxk9g9,70.0,830.0,34.0,26.0,,0.0,0.0,1.0,Winter
2024-07-01 01:00:00,,29.3719482421875,,460.0,1360.0,87.0,97.0,Snowy,0.0,0.0,1.0,Winter
2024-09-01 00:00:00,40.9927368164063,28.9324951171875,sxk94q,11.0,,73.0,43.0,Cloudy,,0.0,1.0,Winter
2024-02-01 02:00:00,40.9268188476563,29.3170166015625,sxkbg4,5.0,103.0,58.0,36.0,Cloudy,0.0,,,
2024-06-01 00:00:00,41.0641479492188,28.9215087890625,sxk9d5,9.0,77.0,28.0,38.0,,0.0,0.0,1.0,Winter
2024-04-01 02:00:00,41.1959838867188,29.1522216796875,sxkdr7,43.0,139.0,91.0,,Rainy,0.0,0.0,1.0,Winter
2024-12-01 01:00:00,41.0641479492188,28.3941650390625,sxk1w5,72.0,,97.0,,Sunny,0.0,0.0,1.0,Winter
2024-03-01 00:00:00,41.1959838867188,28.7677001953125,,60.0,540.0,24.0,,Cloudy,,0.0,,Winter
2024-06-01 00:00:00,40.8499145507813,29.3170166015625,sxkb7h,40.0,109.0,62.0,9.0,Snowy,0.0,0.0,,Winter
2024-07-01 00:00:00,41.2289428710938,28.8446044921875,sxkd83,54.0,123.0,86.0,110.0,Snowy,,0.0,1.0,Winter
2024-04-01 01:00:00,41.1520385742188,29.0313720703125,sxkdhe,11.0,100.0,57.0,36.0,Sunny,0.0,0.0,,Winter
2024-06-01 02:00:00,41.1410522460938,29.0533447265625,sxkdj1,9.0,75.0,35.0,,,0.0,0.0,1.0,Winter
2024-02-01 01:00:00,41.1135864257813,29.0203857421875,,15.0,106.0,66.0,55.0,Rainy,0.0,0.0,1.0,Winter
2024-03-01 01:00:00,,28.8116455078125,sxk3rw,,154.0,81.0,140.0,Rainy,0.0,0.0,1.0,Winter
2024-01-01 01:00:00,41.0256958007813,29.0423583984375,sxk9ku,6.0,110.0,,188.0,,0.0,0.0,,Winter
2024-08-01 01:00:00,41.0586547851563,29.1851806640625,sxkc84,83.0,143.0,118.0,3.0,Cloudy,,0.0,1.0,Winter
2024-09-01 01:00:00,41.0092163085938,28.5150146484375,sxk32c,21.0,112.0,71.0,27.0,,0.0,0.0,1.0,Winter
2024-05-01 00:00:00,,28.8995361328125,sxk99x,4.0,83.0,32.0,77.0,Sunny,0.0,0.0,1.0,Winter
2024-02-01 00:00:00,40.9707641601563,29.2620849609375,sxkc1f,20.0,,68.0,340.0,Cloudy,0.0,0.0,1.0,Winter
2024-03-01 02:00:00,41.2454223632813,28.7237548828125,sxk6ts,57.0,152.0,90.0,72.0,Rainy,0.0,0.0,,Winter
2024-08-01 00:00:00,41.1245727539063,28.4820556640625,sxk3bn,46.0,89.0,68.0,10.0,Cloudy,0.0,0.0,1.0,Winter
2024-07-01 01:00:00,41.2454223632813,28.7457275390625,sxk6wh,51.0,167.0,90.0,99.0,Cloudy,,0.0,1.0,Winter
2024-09-01 00:00:00,41.0971069335938,28.8006591796875,sxk3z3,,95.0,76.0,6.0,Snowy,0.0,0.0,1.0,Winter
2024-03-01 02:00:00,41.0696411132813,28.1195068359375,sx7cxu,4.0,115.0,,26.0,Cloudy,0.0,0.0,1.0,Winter
2024-05-01 02:00:00,41.0092163085938,29.2291259765625,sxkc31,13.0,69.0,,,Rainy,,,1.0,Winter
2024-08-01 01:00:00,41.1630249023438,29.5697021484375,sxm40v,50.0,103.0,76.0,3.0,Sunny,1.0,,1.0,Winter
2024-06-01 00:00:00,41.0696411132813,,sxk9du,7.0,144.0,,156.0,Snowy,0.0,0.0,1.0,Winter
2024-01-01 00:00:00,41.1630249023438,29.2620849609375,sxkf1v,51.0,134.0,85.0,64.0,,0.0,0.0,1.0,Winter
2024-01-01 01:00:00,41.0586547851563,28.4600830078125,sxk1xd,67.0,,96.0,36.0,Snowy,0.0,0.0,1.0,Winter
2024-12-01 00:00:00,41.0751342773438,28.9654541015625,sxk9ej,4.0,96.0,38.0,68.0,Cloudy,0.0,0.0,1.0,
2024-12-01 00:00:00,40.9652709960938,29.0972900390625,sxk9n1,3.0,38.0,,22.0,Sunny,0.0,0.0,1.0,Winter
2024-01-01 02:00:00,41.1575317382813,29.0313720703125,sxkdhs,4.0,66.0,,21.0,,0.0,0.0,1.0,Winter
2024-11-01 01:00:00,41.1959838867188,29.1522216796875,sxkdr7,47.0,155.0,92.0,96.0,Rainy,0.0,0.0,,
2024-05-01 02:00:00,41.1740112304688,,sxkdhz,8.0,72.0,34.0,9.0,Snowy,0.0,0.0,1.0,Winter
